,Date,Day,Month,log_dsprd,log_ret,retv,csi_20day_vol,csi_rstar,exR_rstar,hsi_rstar,sse_rstar,corn_rstar,soybean_rstar,heat_rstar,bond_rstar,platinum_rstar,palladium_rstar
920,2008-10-22,22,10,4.004784485509456,-0.025892964915807504,0.06885225439309525,0.038028065038609594,-0.05138835045572791,-0.005829245902854118,-0.08016198845052451,-0.048838388571014565,-0.06970041860861433,-0.07366618015163655,-0.07132420689204917,-0.12125287848884032,-0.0794295543613229,-0.10241076991273063
921,2008-10-23,23,10,4.04795152265239,0.000796052494260735,2.0187435687061673e-05,0.03782226854369523,-0.05138835045572791,-0.005829245902854118,-0.08016198845052451,-0.048838388571014565,-0.06970041860861433,-0.07366618015163655,-0.07132420689204917,-0.12125287848884032,-0.0794295543613229,-0.10241076991273063
922,2008-10-24,24,10,4.273466561441984,-0.029412746349836816,0.08856275153299377,0.0328495562489868,-0.05138835045572791,-0.005829245902854118,-0.08594867082759791,-0.048838388571014565,-0.06970041860861433,-0.07366618015163655,-0.07132420689204917,-0.12125287848884032,-0.0794295543613229,-0.10241076991273063
923,2008-10-27,27,10,4.5420173709828235,-0.07391024378436661,0.5514100857239248,0.034049954267398506,-0.06378645121640059,-0.005829245902854118,-0.11246294979736032,-0.05981009869997182,-0.06970041860861433,-0.07366618015163655,-0.05193022401531626,-0.12125287848884032,-0.0794295543613229,-0.10241076991273063
924,2008-10-28,28,10,4.688039663810385,0.030444340361435174,0.09058650544539557,0.033583579373290165,-0.06378645121640059,-0.002857824178441309,-0.11246294979736032,-0.05981009869997182,-0.06970041860861433,-0.07366618015163655,-0.05193022401531626,-0.12125287848884032,-0.0794295543613229,-0.08540803131271846
925,2008-10-29,29,10,4.298780886070613,-0.02830119563958622,0.08207046857241208,0.03415458124438938,-0.06378645121640059,-0.002857824178441309,-0.11246294979736032,-0.05981009869997182,-0.06970041860861433,-0.07366618015163655,-0.05193022401531626,-0.12125287848884032,-0.0794295543613229,-0.08540803131271846
926,2008-10-30,30,10,4.351309662011823,0.023506094369573738,0.05363553154160285,0.033456149204886626,-0.06378645121640059,-0.002857824178441309,-0.11246294979736032,-0.05981009869997182,-0.06970041860861433,-0.07366618015163655,-0.05193022401531626,-0.12125287848884032,-0.0794295543613229,-0.08540803131271846
927,2008-10-31,31,10,3.727138166231031,-0.02023083766972622,0.04234370398582158,0.033715442495946525,-0.06378645121640059,-0.002857824178441309,-0.11246294979736032,-0.05981009869997182,-0.06970041860861433,-0.07366618015163655,-0.05193022401531626,-0.12125287848884032,-0.0794295543613229,-0.08540803131271846
928,2008-11-03,3,11,3.716980884224808,-0.006101550341472972,0.004158055396472546,0.03160155196351361,-0.06257780539926931,-0.002857824178441309,-0.11246294979736032,-0.05489394285176949,-0.06826883387316796,-0.0652575272737971,-0.05482330490135345,-0.12125287848884032,-0.0794295543613229,-0.08540803131271846
929,2008-11-04,4,11,3.7309806301325725,-0.015713607691367315,0.02579350310703635,0.031676813094950955,-0.06257780539926931,-0.0012725019091000154,-0.11246294979736032,-0.05489394285176949,-0.06826883387316796,-0.0652575272737971,-0.05482330490135345,-0.12125287848884032,-0.0794295543613229,-0.08540803131271846
930,2008-11-05,5,11,4.295923935620471,0.038363576254628384,0.14452792160145755,0.03162144222658135,-0.06257780539926931,-0.0015644759604258318,-0.11246294979736032,-0.05489394285176949,-0.06826883387316796,-0.06696099976405333,-0.05482330490135345,-0.1145152512334855,-0.0794295543613229,-0.08540803131271846
931,2008-11-06,6,11,3.1398326175277536,-0.024926467130661933,0.06387354126983498,0.03196791673790564,-0.06257780539926931,-0.0015644759604258318,-0.11246294979736032,-0.05489394285176949,-0.06826883387316796,-0.06696099976405333,-0.05866575964509621,-0.04580878290796683,-0.0794295543613229,-0.08540803131271846
932,2008-11-07,7,11,4.348599108561362,0.016859346138598852,0.02726658909769144,0.03052003349211696,-0.06257780539926931,-0.0015644759604258318,-0.11246294979736032,-0.05489394285176949,-0.06195176927618287,-0.0573582420010053,-0.05866575964509621,-0.04580878290796683,-0.0794295543613229,-0.08540803131271846
933,2008-11-10,10,11,4.48863636973214,0.07120717031062007,0.5021199422961594,0.03320388333423873,-0.06257780539926931,-0.0015644759604258318,-0.11246294979736032,-0.05489394285176949,-0.06195176927618287,-0.0573582420010053,-0.05866575964509621,-0.04580878290796683,-0.0794295543613229,-0.08540803131271846
934,2008-11-11,11,11,3.841600541131603,-0.011331344624630368,0.013637785181198507,0.032783046870689836,-0.06257780539926931,-0.0015644759604258318,-0.11246294979736032,-0.05489394285176949,-0.06195176927618287,-0.0573582420010053,-0.05866575964509621,-0.04580878290796683,-0.0794295543613229,-0.08540803131271846
935,2008-11-12,12,11,3.9500892062346034,0.011420147670632375,0.012262017603409316,0.032786378882139915,-0.06257780539926931,-0.0015644759604258318,-0.11246294979736032,-0.05489394285176949,-0.06122220305304481,-0.0573582420010053,-0.05866575964509621,-0.04580878290796683,-0.07261012421270746,-0.08422297355904708
936,2008-11-13,13,11,4.8387392027858835,0.03932060715473007,0.1518961682519692,0.03199829089889489,-0.05277393250296496,-0.0015644759604258318,-0.11246294979736032,-0.04973375044865053,-0.06122220305304481,-0.0573582420010053,-0.05866575964509621,-0.04580878290796683,-0.051111238042551486,-0.030026154643415376
937,2008-11-14,14,11,4.230040277676,0.0364497763372027,0.13034286413208443,0.0329697195478731,-0.05277393250296496,-0.0015644759604258318,-0.11246294979736032,-0.04973375044865053,-0.06122220305304481,-0.0573582420010053,-0.05866575964509621,-0.05570500042752485,-0.051111238042551486,-0.030026154643415376
938,2008-11-17,17,11,4.208417018481948,0.02216902844198465,0.04762119153496979,0.0324663863250784,-0.05277393250296496,-0.0015644759604258318,-0.11246294979736032,-0.04973375044865053,-0.06122220305304481,-0.0573582420010053,-0.05866575964509621,-0.05570500042752485,-0.051111238042551486,-0.030026154643415376
939,2008-11-18,18,11,5.094118231234765,-0.07706893636996082,0.5993188216052181,0.03674438657610461,-0.07556855739180357,-0.0015644759604258318,-0.11246294979736032,-0.06521943869414326,-0.06122220305304481,-0.0573582420010053,-0.05866575964509621,-0.05570500042752485,-0.051111238042551486,-0.030026154643415376
940,2008-11-19,19,11,4.914491433543353,0.05978083303341375,0.35324104410475643,0.03863087288309763,-0.07556855739180357,-0.0015644759604258318,-0.11246294979736032,-0.06521943869414326,-0.051539330353462344,-0.04731801545883578,-0.05866575964509621,-0.05570500042752485,-0.051111238042551486,-0.07516433209733088
941,2008-11-20,20,11,4.3396409181774445,-0.010670295468381497,0.012137525099414015,0.0387092109005326,-0.07556855739180357,-0.0015644759604258318,-0.11246294979736032,-0.06521943869414326,-0.051539330353462344,-0.053230505918512944,-0.05866575964509621,-0.05570500042752485,-0.04526884626372585,-0.09176188573160207
942,2008-11-21,21,11,4.896346147694129,-0.006072956201535362,0.004121260448836651,0.03815995627617821,-0.07556855739180357,-0.0015644759604258318,-0.10616608720391921,-0.06521943869414326,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.05570500042752485,-0.04526884626372585,-0.09176188573160207
943,2008-11-24,24,11,4.47813195281737,-0.04422318243345291,0.19864787158742986,0.03577430860172682,-0.06146720325011956,-0.0015644759604258318,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.05570500042752485,-0.04526884626372585,-0.09176188573160207
944,2008-11-25,25,11,4.401093697391107,-0.0018246540263273658,0.00047149875896944935,0.03513891934292192,-0.06146720325011956,-0.0009590191393936242,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.05570500042752485,-0.04526884626372585,-0.09176188573160207
945,2008-11-26,26,11,3.92454428598182,0.005003028560644829,0.0021680946880138735,0.03456577014397587,-0.06146720325011956,-0.0009590191393936242,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.05570500042752485,-0.04526884626372585,-0.09176188573160207
946,2008-11-27,27,11,4.5948167739086,0.014529221972048312,0.020114256254829207,0.03432246826792599,-0.06146720325011956,-0.0009590191393936242,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.07531824441887613,-0.04526884626372585,-0.09176188573160207
947,2008-11-28,28,11,3.9280931856056394,-0.021917486134293895,0.049569613009446886,0.03437506047288643,-0.06146720325011956,-0.0009590191393936242,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.07531824441887613,-0.04526884626372585,-0.09176188573160207
948,2008-12-01,1,12,4.166044876387292,0.018559756594149768,0.03317136750908531,0.03458542234194785,-0.06146720325011956,-0.0009590191393936242,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.05866575964509621,-0.10612692324484589,-0.06801050027939393,-0.10209991761335319
949,2008-12-02,2,12,4.333755086000183,0.002373535403306981,0.00041078664037094784,0.034401454625314506,-0.06146720325011956,-0.0009628602064582936,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.057725721014821735,-0.10612692324484589,-0.06801050027939393,-0.10209991761335319
950,2008-12-03,3,12,4.220536587459862,0.04399212475500658,0.1904918895408301,0.03473387488183918,-0.06146720325011956,-0.0008099468698450018,-0.06364047059085055,-0.051973435350169225,-0.06468344716362899,-0.053230505918512944,-0.057725721014821735,-0.10612692324484589,-0.06801050027939393,-0.10209991761335319
951,2008-12-04,4,12,4.2243489087926855,0.015377882060935377,0.022593498541397822,0.034435476516857445,-0.06146720325011956,-0.0008099468698450018,-0.05203113767325331,-0.051973435350169225,-0.05761525056954768,-0.044895154580378314,-0.057725721014821735,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
952,2008-12-05,5,12,3.8940626800511557,0.015135045295752825,0.021869373125653187,0.034396270654782055,-0.06146720325011956,-0.0008099468698450018,-0.05203113767325331,-0.051973435350169225,-0.07459306030800622,-0.044895154580378314,-0.05462990261316745,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
953,2008-12-08,8,12,4.118874559965374,0.03986205211066807,0.1561459243858634,0.03178232883225949,-0.06146720325011956,-0.0008099468698450018,-0.05203113767325331,-0.051973435350169225,-0.07459306030800622,-0.044895154580378314,-0.05462990261316745,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
954,2008-12-09,9,12,4.241758314110926,-0.02620625852924796,0.0705062165888961,0.03222655181222033,-0.06146720325011956,-0.0008099468698450018,-0.05203113767325331,-0.051973435350169225,-0.07459306030800622,-0.044895154580378314,-0.05462990261316745,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
955,2008-12-10,10,12,4.408059811720697,0.02685043011110988,0.07024451553189383,0.03267325956604214,-0.06146720325011956,-0.0010744724957808148,-0.05203113767325331,-0.051973435350169225,-0.07459306030800622,-0.044895154580378314,-0.05462990261316745,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
956,2008-12-11,11,12,4.153713494028935,-0.024163986220922418,0.060077610141496166,0.03196298815215386,-0.06146720325011956,-0.0015946788483372997,-0.048880752207611386,-0.051973435350169225,-0.07459306030800622,-0.044895154580378314,-0.054607142488900806,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
957,2008-12-12,12,12,4.62399194022868,-0.04291449962990601,0.18715355630274294,0.03240428918677367,-0.06146720325011956,-0.0016174782691563247,-0.05386111065865462,-0.05266549699373357,-0.07459306030800622,-0.044895154580378314,-0.054607142488900806,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
958,2008-12-15,15,12,4.17699924034429,0.007445256109514631,0.0050388814668298615,0.03207408303702519,-0.06146720325011956,-0.0016174782691563247,-0.05386111065865462,-0.05266549699373357,-0.07459306030800622,-0.044895154580378314,-0.054607142488900806,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
959,2008-12-16,16,12,4.3186873941117945,0.009784734998371292,0.008907559497489625,0.027083965212134704,-0.043601558101768134,-0.0016174782691563247,-0.05386111065865462,-0.038182921450247195,-0.07459306030800622,-0.044895154580378314,-0.054607142488900806,-0.10612692324484589,-0.06473347071467994,-0.10209991761335319
960,2008-12-17,17,12,3.547891760812959,0.0034886055196761134,0.000987126747335024,0.023609621194195643,-0.043601558101768134,-0.0016528377420463646,-0.05386111065865462,-0.038182921450247195,-0.07459306030800622,-0.044895154580378314,-0.054607142488900806,-0.10612692324484589,-0.06473347071467994,-0.08861429228736237
961,2008-12-18,18,12,4.151197373814884,0.021589759425527433,0.045126552630751667,0.02395639218870573,-0.043601558101768134,-0.0016528377420463646,-0.05386111065865462,-0.038182921450247195,-0.07459306030800622,-0.044895154580378314,-0.054607142488900806,-0.10612692324484589,-0.06262446413981927,-0.07904344563145316
962,2008-12-19,19,12,3.7440776145787034,0.0034218440548645646,0.0009456214571560009,0.023923229447615147,-0.043601558101768134,-0.0016528377420463646,-0.05386111065865462,-0.038182921450247195,-0.07459306030800622,-0.03885913787549698,-0.054607142488900806,-0.10612692324484589,-0.06262446413981927,-0.07904344563145316
963,2008-12-22,22,12,4.127779338308337,-0.01698462810724788,0.030037660439370548,0.022091079684551658,-0.03497808510709344,-0.0016528377420463646,-0.05386111065865462,-0.03261329600689193,-0.0602655847441812,-0.03885913787549698,-0.054607142488900806,-0.10612692324484589,-0.06262446413981927,-0.07904344563145316
964,2008-12-23,23,12,4.613138355637267,-0.05010574255331246,0.2545453822311447,0.024800256921356654,-0.046689902164694395,-0.0016528377420463646,-0.05386111065865462,-0.04293774863267014,-0.0602655847441812,-0.03885913787549698,-0.054607142488900806,-0.10612692324484589,-0.06262446413981927,-0.07904344563145316
965,2008-12-24,24,12,3.6921241842788226,-0.016747500624747502,0.029221334257689142,0.02507148506072459,-0.046689902164694395,-0.0018401058838061757,-0.05386111065865462,-0.04293774863267014,-0.0602655847441812,-0.03885913787549698,-0.07562380789660876,-0.10612692324484589,-0.06262446413981927,-0.07904344563145316
966,2008-12-25,25,12,3.9889840465642745,-0.008680550003713705,0.00814921126974466,0.02495189052271579,-0.046689902164694395,-0.0018401058838061757,-0.05386111065865462,-0.04293774863267014,-0.0602655847441812,-0.03885913787549698,-0.07562380789660876,-0.08734776870573839,-0.06262446413981927,-0.07904344563145316
967,2008-12-26,26,12,3.420346200500914,-0.004645227714975775,0.002491982344648704,0.024475661897591143,-0.046689902164694395,-0.0018401058838061757,-0.05386111065865462,-0.04293774863267014,-0.0602655847441812,-0.03885913787549698,-0.07562380789660876,-0.09548751203632166,-0.06262446413981927,-0.07904344563145316
968,2008-12-29,29,12,3.81198165124792,-0.003949575470410416,0.0018458397004149584,0.024153576576168997,-0.046689902164694395,-0.0018401058838061757,-0.05386111065865462,-0.04293774863267014,-0.06253098984622305,-0.03885913787549698,-0.07562380789660876,-0.06107136552674644,-0.06262446413981927,-0.07904344563145316
969,2008-12-30,30,12,3.758405516762549,-0.011566778182160675,0.01419321106455328,0.024295811853752715,-0.046689902164694395,-0.002046836772059124,-0.05386111065865462,-0.04293774863267014,-0.06253098984622305,-0.029110803138386772,-0.07445892246012113,-0.06107136552674644,-0.032865007433529624,-0.05428259142751102
970,2008-12-31,31,12,3.4239368686316465,-0.0086055609608513,0.008014383915147612,0.02233937601680292,-0.046689902164694395,-0.002046836772059124,-0.05386111065865462,-0.04293774863267014,-0.06253098984622305,-0.029110803138386772,-0.07445892246012113,-0.08673610048440875,-0.032865007433529624,-0.05428259142751102
971,2009-01-05,5,1,3.8093256071898063,0.03526203825940577,0.12190774805564077,0.023424449739048968,-0.046689902164694395,-0.002046836772059124,-0.04571516606899113,-0.04293774863267014,-0.06253098984622305,-0.02382904704344254,-0.07351331307995228,-0.09315352373116176,-0.032865007433529624,-0.05428259142751102
972,2009-01-06,6,1,4.32386772050035,0.031285224737889195,0.09571893310384193,0.024199785651247523,-0.046689902164694395,-0.002046836772059124,-0.04571516606899113,-0.04293774863267014,-0.03523058406005895,-0.010790655320382968,-0.07079025790689311,-0.09315352373116176,-0.032865007433529624,-0.045410267496517
973,2009-01-07,7,1,3.3456846717319007,-0.005999016437126414,0.00402687287163995,0.0225736594244091,-0.046689902164694395,-0.002046836772059124,-0.04584744725672886,-0.04293774863267014,-0.03682038684639217,-0.019328060705931134,-0.070863965890686,-0.09315352373116176,-0.032865007433529624,-0.045410267496517
974,2009-01-08,8,1,3.372454912796497,-0.02261844395321333,0.0527400050223602,0.022376036155359283,-0.046689902164694395,-0.0020349957600959033,-0.048052330770396876,-0.04293774863267014,-0.03682038684639217,-0.019328060705931134,-0.070863965890686,-0.09315352373116176,-0.021713619770330525,-0.045410267496517
975,2009-01-09,9,1,3.6090242288644734,0.01596309603803192,0.02438703200774827,0.021857681767833318,-0.046689902164694395,-0.0020349957600959033,-0.048052330770396876,-0.04293774863267014,-0.03682038684639217,-0.019328060705931134,-0.070863965890686,-0.09315352373116176,-0.021713619770330525,-0.045410267496517
976,2009-01-12,12,1,3.7247291070076343,0.0012086293428170691,7.42839119746263e-05,0.021160259666391436,-0.046689902164694395,-0.0020349957600959033,-0.048052330770396876,-0.04293774863267014,-0.06192765115117459,-0.04904200939827884,-0.070863965890686,-0.09315352373116176,-0.03009548956467554,-0.045410267496517
977,2009-01-13,13,1,3.5034530823665033,-0.023446701671431036,0.05661282563590908,0.019557255017401992,-0.03744269813441878,-0.0020349957600959033,-0.048052330770396876,-0.03592381107321629,-0.06314822250286306,-0.04904200939827884,-0.070863965890686,-0.09315352373116176,-0.025575669688897927,-0.03580339948510333
978,2009-01-14,14,1,4.4019518034811504,0.041275153242480656,0.1675134340052784,0.021534240178954993,-0.03744269813441878,-0.0020349957600959033,-0.03667649673887605,-0.03592381107321629,-0.06314822250286306,-0.04904200939827884,-0.070863965890686,-0.09315352373116176,-0.026908243573075953,-0.03580339948510333
979,2009-01-15,15,1,3.847804433101497,-0.00018925298833316617,2.872972643157339e-05,0.02143091424086687,-0.03744269813441878,-0.0020349957600959033,-0.03668917473188604,-0.03592381107321629,-0.06314822250286306,-0.04904200939827884,-0.070863965890686,-0.09315352373116176,-0.026908243573075953,-0.03580339948510333
980,2009-01-16,16,1,4.114310574862979,0.017916465744264087,0.03086949748992083,0.021776713952538464,-0.03744269813441878,-0.0020349957600959033,-0.03668917473188604,-0.03592381107321629,-0.06314822250286306,-0.04904200939827884,-0.070863965890686,-0.09315352373116176,-0.026908243573075953,-0.03580339948510333
981,2009-01-19,19,1,4.06457240388843,0.011117693529715922,0.01160132634882159,0.02138837668991545,-0.03744269813441878,-0.0020349957600959033,-0.03668917473188604,-0.03592381107321629,-0.06314822250286306,-0.0494958989693962,-0.070863965890686,-0.09315352373116176,-0.026908243573075953,-0.03580339948510333
982,2009-01-20,20,1,3.666889436222324,0.006305668980845169,0.003550873697887978,0.02141880677232241,-0.03744269813441878,-0.0020349957600959033,-0.03668917473188604,-0.03592381107321629,-0.06314822250286306,-0.049949788540513566,-0.070863965890686,-0.09315352373116176,-0.026908243573075953,-0.03580339948510333
983,2009-01-21,21,1,4.075331623040168,-0.001719835359297761,0.0004270767570628061,0.021070358129584094,-0.03744269813441878,-0.0016542701552838377,-0.03668917473188604,-0.03592381107321629,-0.06314822250286306,-0.049949788540513566,-0.070863965890686,-0.09315352373116176,-0.02774810574444404,-0.03580339948510333
984,2009-01-22,22,1,3.576270509731282,0.01123402842249277,0.011853287083764789,0.017961457182958197,-0.023053279255277625,-0.0016542701552838377,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.049949788540513566,-0.070863965890686,-0.09315352373116176,-0.02774810574444404,-0.03580339948510333
985,2009-01-23,23,1,3.3721118007670543,-0.005822596976544858,0.0038060819797105456,0.017604156270501898,-0.023053279255277625,-0.0016542701552838377,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.049949788540513566,-0.070863965890686,-0.09315352373116176,-0.02774810574444404,-0.03580339948510333
986,2009-02-02,2,2,3.3884498088396566,0.011922659533539104,0.013400172340883122,0.017678568905084496,-0.023053279255277625,-0.00038326869287848005,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.0525231651403731,-0.04282430764685345,-0.09315352373116176,-0.02774810574444404,-0.02886405002820016
987,2009-02-03,3,2,4.0783845426433745,0.024893447395172963,0.060254044181697705,0.018477359915592514,-0.023053279255277625,-0.0007531824505331963,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.0525231651403731,-0.042909996761788194,-0.07564733848045797,-0.02774810574444404,-0.030309058254759998
988,2009-02-04,4,2,3.8997479745525307,0.026900193345032797,0.07050854495448003,0.019384121906276214,-0.023053279255277625,-0.0009893404649176595,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.0525231651403731,-0.042909996761788194,-0.07564733848045797,-0.02774810574444404,-0.030309058254759998
989,2009-02-05,5,2,4.324265097815331,-0.007152516490960714,0.005623897077107137,0.01927328526960711,-0.023053279255277625,-0.0009893404649176595,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.0525231651403731,-0.03968391111139256,-0.05841437183927062,-0.02774810574444404,-0.030309058254759998
990,2009-02-06,6,2,4.405987272118725,0.039341939123466396,0.1520624915854476,0.02105904981044502,-0.023053279255277625,-0.0009893404649176595,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.0525231651403731,-0.03968391111139256,-0.05841437183927062,-0.02774810574444404,-0.0266610830188871
991,2009-02-09,9,2,3.920387921759775,0.02619940542481025,0.06683598860455445,0.020394795885060026,-0.023053279255277625,-0.0009893404649176595,-0.03668917473188604,-0.021991576888020822,-0.06314822250286306,-0.0525231651403731,-0.03968391111139256,-0.05841437183927062,-0.02228440333500805,-0.03213818058608766
992,2009-02-10,10,2,4.152141660948312,0.01301649417956785,0.016052246341319566,0.019393667930847947,-0.023053279255277625,-0.0016532153150317086,-0.033135966618365265,-0.021991576888020822,-0.045806391866397025,-0.03067905734065693,-0.03968391111139256,-0.05841437183927062,-0.02228440333500805,-0.03213818058608766
993,2009-02-11,11,2,4.6598477472787865,0.001880676395364489,0.00023529357359468604,0.019344729674073437,-0.023053279255277625,-0.0016532153150317086,-0.033135966618365265,-0.021991576888020822,-0.03347898889331122,-0.03067905734065693,-0.03968391111139256,-0.05841437183927062,-0.01985998903696,-0.03213818058608766
994,2009-02-12,12,2,4.566221435849515,-0.005506005977940376,0.0034254731362804445,0.018696558512730024,-0.015706963710707633,-0.0016532153150317086,-0.033135966618365265,-0.013715619272151236,-0.03347898889331122,-0.03067905734065693,-0.03880569591067413,-0.07130037218230419,-0.01985998903696,-0.03213818058608766
995,2009-02-13,13,2,4.557554332046427,0.03422974992416794,0.1148057806445488,0.019868836768626844,-0.015706963710707633,-0.0016532153150317086,-0.033135966618365265,-0.013715619272151236,-0.03347898889331122,-0.03067905734065693,-0.03880569591067413,-0.07130037218230419,-0.01985998903696,-0.03213818058608766
996,2009-02-16,16,2,4.177612831405112,0.025990342477030026,0.06575939279032017,0.020678811111316593,-0.015706963710707633,-0.0016532153150317086,-0.033135966618365265,-0.013715619272151236,-0.0371372548518947,-0.03807143692532851,-0.05493041391202312,-0.07130037218230419,-0.01985998903696,-0.03213818058608766
997,2009-02-17,17,2,4.452368595730127,-0.03175079449356044,0.10302522463913226,0.021232508765549166,-0.02006661244232557,-0.0016532153150317086,-0.03545091364837178,-0.018996683328117055,-0.040795520810478186,-0.04546381651000009,-0.07105513191337212,-0.07130037218230419,-0.01985998903696,-0.03213818058608766
998,2009-02-18,18,2,4.569957430232346,-0.04697149521660471,0.22390161591874344,0.02188637748545553,-0.039741662373158675,-0.0016532153150317086,-0.03545091364837178,-0.039520502632097096,-0.040795520810478186,-0.04546381651000009,-0.07105513191337212,-0.07130037218230419,-0.016161469762181222,-0.03213818058608766
999,2009-02-19,19,2,4.175770927584291,0.009868364503005544,0.009066117719182098,0.021989365917011568,-0.039741662373158675,-0.0016532153150317086,-0.03545091364837178,-0.039520502632097096,-0.040795520810478186,-0.04546381651000009,-0.07105513191337212,-0.07130037218230419,-0.018531936511554336,-0.03213818058608766
1000,2009-02-20,20,2,4.226395693132969,0.019777801642013593,0.03775658382136391,0.02206752719717258,-0.039741662373158675,-0.0016532153150317086,-0.03545091364837178,-0.039520502632097096,-0.040795520810478186,-0.04546381651000009,-0.07105513191337212,-0.07130037218230419,-0.018531936511554336,-0.03213818058608766
1001,2009-02-23,23,2,4.715010651667625,0.02783051662705116,0.07553575274429344,0.022780319791339355,-0.039741662373158675,-0.0016532153150317086,-0.03545091364837178,-0.039520502632097096,-0.040795520810478186,-0.04546381651000009,-0.07105513191337212,-0.07130037218230419,-0.018531936511554336,-0.05808228707248306
1002,2009-02-24,24,2,4.76550172489043,-0.04611275034847129,0.21584850045451315,0.025001835596091742,-0.04656359140424133,-0.0016532153150317086,-0.03545091364837178,-0.04757293258122175,-0.040795520810478186,-0.04546381651000009,-0.07105513191337212,-0.07130037218230419,-0.024979456068132764,-0.05808228707248306
1003,2009-02-25,25,2,4.709350004897756,0.0010420964447988013,4.83509193971284e-05,0.024998048328922946,-0.04656359140424133,-0.0016532153150317086,-0.03545091364837178,-0.04757293258122175,-0.031986772396153884,-0.04163290861805926,-0.07105513191337212,-0.07130037218230419,-0.024979456068132764,-0.05808228707248306
1004,2009-02-26,26,2,5.107156861086876,-0.050771511659965185,0.26130764901973974,0.02737936451459666,-0.04896650384936896,-0.0016532153150317086,-0.03545091364837178,-0.04757293258122175,-0.031986772396153884,-0.04163290861805926,-0.07105513191337212,-0.07130037218230419,-0.024979456068132764,-0.05808228707248306
1005,2009-02-27,27,2,4.245060779600728,-0.022948957445374063,0.05426899010995973,0.027836326181597298,-0.04896650384936896,-0.0016532153150317086,-0.03545091364837178,-0.04757293258122175,-0.03342056826197375,-0.04163290861805926,-0.07105513191337212,-0.07130037218230419,-0.024979456068132764,-0.05808228707248306
1006,2009-03-02,2,3,4.173617743116606,0.01123315010803072,0.011851374669772489,0.027822412843833726,-0.04896650384936896,-0.0016532153150317086,-0.03901966343407848,-0.04757293258122175,-0.03342056826197375,-0.04544373614155169,-0.09885917602433497,-0.07130037218230419,-0.024979456068132764,-0.05808228707248306
1007,2009-03-03,3,3,4.213312081286142,-0.010457927309413861,0.011674101267063823,0.027382415616512123,-0.04896650384936896,-0.001605067285570022,-0.03901966343407848,-0.04757293258122175,-0.03342056826197375,-0.04544373614155169,-0.09885917602433497,-0.07130037218230419,-0.033437610619477115,-0.05808228707248306
1008,2009-03-04,4,3,4.946629964120345,0.06462167012090436,0.4131265589087003,0.030349723095483377,-0.04896650384936896,-0.0013688543728054168,-0.03901966343407848,-0.04757293258122175,-0.03342056826197375,-0.04544373614155169,-0.09885917602433497,-0.07130037218230419,-0.033437610619477115,-0.05808228707248306
1009,2009-03-05,5,3,4.389126371789101,0.008614300982134004,0.006835242915312046,0.030359699683818013,-0.04896650384936896,-0.0013688543728054168,-0.03901966343407848,-0.04757293258122175,-0.03342056826197375,-0.04544373614155169,-0.09885917602433497,-0.06742523302410898,-0.033437610619477115,-0.05808228707248306
1010,2009-03-06,6,3,4.049695810553213,-0.00798871721116079,0.006947998347169551,0.029140249111366236,-0.04896650384936896,-0.0013688543728054168,-0.03901966343407848,-0.04757293258122175,-0.03342056826197375,-0.04544373614155169,-0.09885917602433497,-0.06742523302410898,-0.033437610619477115,-0.05808228707248306
1011,2009-03-09,9,3,4.9084549016672785,-0.03745055185600066,0.14286358908478747,0.029785364166190702,-0.04896650384936896,-0.0013688543728054168,-0.04472483032629242,-0.04757293258122175,-0.03342056826197375,-0.04544373614155169,-0.09885917602433497,-0.06742523302410898,-0.033437610619477115,-0.052632384716568476
